FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Other transfer payments to or on behalf of international organizations and foreign countries","International Grains Council London Great Britain",289114
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Other transfer payments to or on behalf of international organizations and foreign countries","Groupe Export Agroalimentaire St-Bruno Que",548765
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Other transfer payments to or on behalf of international organizations and foreign countries","North American Fur Association Toronto Ont",1018416
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Other transfer payments to or on behalf of international organizations and foreign countries","Royal Agricultural Winter Fair Toronto Ont",150000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Other transfer payments to or on behalf of international organizations and foreign countries","Wild Blueberry Association of Upper Kingsclear NB",578327
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to universities","Natural Sciences and Engineering Research Council of Canada Ottawa Ont",890847
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to universities","University of Guelph Guelph Ont",340659
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to universities","University of Saskatchewan Saskatoon Sask",375457
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Agri-Adapt Council Ltd Mount Pearl NL",574479
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Agricultural Adaptation Council Guelph Ont",11832214
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Agricultural Research Institute of Ontario Guelph Ont",196279
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Agricultural Research and Extension Council of Alberta Sherwood Park Alta",136561
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Agriculture Council of Saskatoon Sask",3762972
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Agriculture and Food Council Nisku Alta",6020829
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Agri-Futures Nova Scotia Truro NS",1021999
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Alberta Beef Producers Calgary Alta",341231
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Alberta Crop Industry Development Lacombe Alta",121736
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Alberta Riparian Habitat Management Society Lethbridge Alta",115082
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Atlantic Dairy and Forage Institute New Canaan NB",384859
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Atlantic Grains Council Riverview NB",331854
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","BC Investment Agriculture Foundation Victoria BC",3974002
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","BioAtlantech Fredericton NB",321918
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","BioEnterprise Corporation Guelph Ont",350000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canada Grains Council Winnipeg Man",189982
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian 4-H Council Ottawa Ont",600000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Agricultural Safety Association Winnipeg Man",1284000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Animal Health Coalition Calgary Alta",952221
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Association of Fairs and Exhibitions Ottawa Ont",512612
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Beef Breeds Council Calgary Alta",214639
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Cattlemen's Association Calgary Alta",1458455
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Centre for Swine Improvement Inc Ottawa Ont",774033
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Cervid Alliance Minnedosa Man",176170
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Farm Business Management Council Ottawa Ont",2600000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Federation of Agriculture Ottawa Ont",340578
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Federation of Independent Grocers Willowdale Ont",185553
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Fertilizer Institute Ottawa Ont",185039
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Health Food Association Toronto Ont",167787
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Honey Council Calgary Alta",269896
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Horticultural Council Ottawa Ont",2737379
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Nursery Landscape Association Milton Ont",555637
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Organic Growers Ottawa Ont",461975
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Pork Council Ottawa Ont",12101015
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Produce Marketing Association Ottawa Ont",316000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Seed Growers' Association Ottawa Ont",651176
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Sheep Breeders' Association Deerville NB",143578
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Sheep Federation Guelph Ont",614778
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Vintners Association Ottawa Ont",146029
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Canadian Young Farmer's Forum Sherwood Park Alta",352480
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Cellulosic Biofuel Network Montréal Que",215694
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Composites Innovation Centre Winnipeg Man",195735
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Conseil Canadien de la Coopération Ottawa Ont",2976667
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Conseil pour le développement de l'agriculture du Québec Longueuil Que",5292510
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Coopérative de solidarité du bassin versant de la Rivière-aux-brochets Bedford Que",441313
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Dairy Farmers of Canada Ottawa Ont",914902
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Ducks Unlimited Canada Stonewall Man",446979
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Ecoressources Consultants Québec Que",548449
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Emerald Seed Products Ltd Avonlea Sask",112227
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Farm Stewardship Association of Manitoba Inc Winnipeg Man",260407
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Farmers' Markets Ontario Brighton Ont",310078
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","First Nations Agricultural Council of Saskatchewan Saskatoon Sask",701458
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Flax Council of Canada Winnipeg Man",940219
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Fonds de développement de la transformation alimentaire Montréal Que",1608510
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Lower Souris Watershed Committee Inc Gainsborough Sask",140262
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Manitoba Association of Agricultural Societies Inc Morris Man",105223
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Manitoba Rural Adaptation Council Inc Winnipeg Man",2477504
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","MaRS Landing Guelph Ont",451125
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","New Brunswick Agricultural Council Fredericton NB",1023941
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Nova Scotia Agricultural College Truro NS",285834
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Nova Scotia Egg Producers Truro NS",304926
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Nova Scotia Federation Agriculture Truro NS",116884
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Nutra Canada Inc Île d'Orléans Que",188307
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Ontario Agri-Food Technologies Guelph Ont",100000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Ontario Federation of Agriculture Guelph Ont",14433975
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Ontario Flue-Cured Tobacco Growers' Marketing Board Tillsonburg Ont",284879885
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Ontario Hemp Alliance Tavistock Ont",178762
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Ontario Soil and Crop Improvement Association Guelph Ont",1475815
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Organic Federation of Canada Montréal Que",388557
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Powerbase Energy Systems Inc Carleton Place Ont",121481
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Prince Edward Island Federation of Agriculture Charlottetown PEI",140684
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Prince Edward Island Adapt Council Charlottetown PEI",888627
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Prince Edward Island Wildlife Federation Souris PEI",144828
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Provincial Council of Agriculture Development and Diversification Boards for Saskatchewan Inc Saskatoon Sask",1111349
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Pulse Canada Winnipeg Man",777864
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Saskatchewan Herb and Spice Association Saskatoon Sask",110798
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Saskatchewan Mustard Development Commission Saskatoon Sask",438834
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Small Scale Food Processor Association Nanaimo BC",1321634
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Soy 20/20 Project Guelph Ont",170000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Territorial Farmers Association Hay River NWT",166625
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Vaccine and Infectious Disease Organization Saskatoon Sask",731124
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Western Barley Growers Association Airdrie Alta",180524
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Wild Rose Agricultural Producers Sherwood Park Alta",242712
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to other non-profit institutions","Yukon Agricultural Association Whitehorse YT",385261
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","British Columbia Agriculture Council Kelowna BC",159851
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","City of Richmond Richmond BC",184507
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","County of Lethbridge Lethbridge Alta",172935
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Lethbridge Northern Irrigation District Lethbridge Alta",1117097
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Rural Municipality of Grey Elm Creek Man",205865
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Rural Municipality of Lansdowne Arden Man",246980
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Rural Municipality of North Norfolk Macgregor Man",553940
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Rural Municipality of Rosser Rosser Man",866483
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Rural Municipality of St Francois Xavier St Francois Xavier Man",404371
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Rural Municipality of Stanley Morden Man",650000
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Rural Municipality of Wallace Virden Man",357162
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Rural Municipality of Westbourne Gladstone Man",493979
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Town of Melita Melita Man",333704
2008/2009,"AGRICULTURE AND AGRI-FOOD","AGRICULTURE AND AGRI-FOOD","Transfer payments to municipalities","Town of Oliver Oliver BC",150000
2008/2009,"AGRICULTURE AND AGRI-FOOD","Canadian Food Inspection Agency","Compensation payments in accordance with requirements established by regulations under the Health of Animals Act and the Plant Protection Act and pursuant to the Canadian Food Inspection Agency Act","Alberta Wapiti Producers Leduc Alta",120274
2008/2009,"AGRICULTURE AND AGRI-FOOD","Canadian Food Inspection Agency","Compensation payments in accordance with requirements established by regulations under the Health of Animals Act and the Plant Protection Act and pursuant to the Canadian Food Inspection Agency Act","Bear Valley Outfitters Swan River Man",469765
2008/2009,"AGRICULTURE AND AGRI-FOOD","Canadian Food Inspection Agency","Compensation payments in accordance with requirements established by regulations under the Health of Animals Act and the Plant Protection Act and pursuant to the Canadian Food Inspection Agency Act","City of Vaughan Administration Services Vaughan Ont",383770
